ProductID,p_Name,shop_name,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,keyword,type,brand,X_type,X_name,capacitysource,capacity
13287417993,海尔（haier） 天樽空调柜机母婴儿童变频立柜式空调冷暖空调PMV智能系统 3匹,海尔母婴电器专卖店,29999.0,9999.0,10,100,10,0,0,,海尔（haier） 海尔（haier） 天樽空调柜机母婴儿童变频立柜式空调冷暖空调PMV智能系统 3匹 13287417993 海尔母婴电器专卖店 50.0kg 变频 冷暖空调 变频空调 白色 2匹 二级能效 20-30㎡ 立柜式空调,海尔,变频,海尔（haier） 天樽空调柜机母婴儿童变频立柜式空调冷暖空调PMV智能系统 3匹,,2匹
16509412021,海尔（Haier） 2/3匹变频冷暖立式空调柜机 WIFI智能 APP控制 静音 统帅系列 KFR-50LW/16PAQ22ATU1,海尔蓝宝专卖店,17999.0,5599.0,4,100,4,0,0,,海尔（Haier） 海尔（Haier） 2/3匹变频冷暖立式空调柜机 WIFI智能 APP控制 静音 统帅系列 KFR-50LW/16PAQ22ATU1 16509412021 海尔蓝宝专卖店 91.0kg 变频 冷暖空调 圆柱式空调，变频空调 金色 2匹 二级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） 2/3匹变频冷暖立式空调柜机 WIFI智能 APP控制 静音 统帅系列 KFR-50LW/16PAQ22ATU1,,2匹
10913540619,海尔(Haier) SKFR-50LW/11WDC23A大2匹智能云冷暖变频立式柜机空调,海尔蜀葵专卖店,9999.0,7299.0,7,72,5,1,1,服务很好 空调质量好,海尔（Haier） 海尔(Haier) SKFR-50LW/11WDC23A大2匹智能云冷暖变频立式柜机空调 10913540619 海尔蜀葵专卖店 88.0kg 中国大陆 变频 冷暖空调 静音空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,海尔,变频,海尔(Haier) SKFR-50LW/11WDC23A大2匹智能云冷暖变频立式柜机空调,,2匹
11265162137,海尔（Haier） 立式空调柜机2/3匹柜式冷暖空调定频三级能效 3匹 KFR-72LW/09YBA13,海尔蜀葵专卖店,5999.0,5399.0,20,94,20,1,1,制冷速度快 空调质量好 送货快 制冷效果好,海尔（Haier） 海尔（Haier） 立式空调柜机2/3匹柜式冷暖空调定频三级能效 3匹 KFR-72LW/09YBA13 11265162137 海尔蜀葵专卖店 53.0kg 中国大陆 定频 冷暖空调 静音空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,海尔,定频,海尔（Haier） 立式空调柜机2/3匹柜式冷暖空调定频三级能效 3匹 KFR-72LW/09YBA13,,3匹
12340422398,海尔（Haier） 3匹定频自清洁冷暖海尔柜机空调 KFR-72LW/09YBA13,海尔上海华克斯专卖店,6399.0,5399.0,10,100,10,0,0,制冷效果好 声音小 变频省电 安装速度 制冷速度快 机器漂亮 制热效果好 服务很好,海尔（Haier） 海尔（Haier） 3匹定频自清洁冷暖海尔柜机空调 KFR-72LW/09YBA13 12340422398 海尔上海华克斯专卖店 124.0kg 定频 冷暖空调 高能效空调，静音空调 白色有花纹 3匹 三级能效 30-40㎡ 立柜式空调,海尔,定频,海尔（Haier） 3匹定频自清洁冷暖海尔柜机空调 KFR-72LW/09YBA13,,3匹
10944444524,海尔（Haier） KFR-72LW/06BAA21AU1魔尊变频空气净化器冷暖空调,海尔驰郑专卖店,13999.0,12699.0,8,100,8,0,0,制热效果好 机器漂亮 变频省电,海尔（Haier） 海尔（Haier） KFR-72LW/06BAA21AU1魔尊变频空气净化器冷暖空调 10944444524 海尔驰郑专卖店 62.0kg 变频 变频空调 金色 冷暖空调 一级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） KFR-72LW/06BAA21AU1魔尊变频空气净化器冷暖空调,,3匹
12762047117,海尔（Haier） 定频5匹商用柜机三菱重工海尔空调立柜式 RFD12WGAR,海尔上海华克斯专卖店,9999.0,8749.0,6,100,6,0,0,,海尔（Haier） 海尔（Haier） 定频5匹商用柜机三菱重工海尔空调立柜式 RFD12WGAR 12762047117 海尔上海华克斯专卖店 158.0kg 定频 冷暖空调 静音空调 其他 5匹及以上 二级能效 30-40㎡ 立柜式空调,海尔,定频,海尔（Haier） 定频5匹商用柜机三菱重工海尔空调立柜式 RFD12WGAR,,5匹及以上
18378944333,海尔（Haier） 海尔（haier）2/3匹无氟变频柜式空调柜机 2匹 KFR-50LW/08EAC23AU1,海尔蜀葵空调专卖店,19999.0,5899.0,7,100,7,0,0,送货快 机器漂亮 制冷制热快,海尔（Haier） 海尔（Haier） 海尔（haier）2/3匹无氟变频柜式空调柜机 2匹 KFR-50LW/08EAC23AU1 18378944333 海尔蜀葵空调专卖店 33.0kg 变频 冷暖空调 圆柱式空调，智能空调，变频空调，静音空调，自动清洁 白色 2匹 三级能效 20-30㎡，30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） 海尔（haier）2/3匹无氟变频柜式空调柜机 2匹 KFR-50LW/08EAC23AU1,,2匹
12371775785,海尔出品统帅 KFR-72LW/08PAQ23ATU1 3匹变频节能静音立柜式圆柱空调,海尔腾妙专卖店,7699.0,6999.0,30,100,30,0,0,服务很好 送货快 安装速度 空调质量好 制冷效果好,海尔（Haier） 海尔出品统帅 KFR-72LW/08PAQ23ATU1 3匹变频节能静音立柜式圆柱空调 12371775785 海尔腾妙专卖店 78.0kg 变频 冷暖空调 圆柱式空调，智能空调，变频空调 金色 3匹 三级能效 40㎡以上 立柜式空调,海尔,变频,海尔出品统帅 KFR-72LW/08PAQ23ATU1 3匹变频节能静音立柜式圆柱空调,,3匹
16006830968,海尔（haier） 3匹变频冷暖自清洁立柜式圆柱空调柜机家用空调二级能效 3匹  KFR-72LW/12MAP22AU1,海尔水漫庭专卖店,9999.0,7299.0,6,100,6,0,0,,海尔（haier） 海尔（haier） 3匹变频冷暖自清洁立柜式圆柱空调柜机家用空调二级能效 3匹  KFR-72LW/12MAP22AU1 16006830968 海尔水漫庭专卖店 48.0kg 变频 冷暖空调 圆柱式空调 白色 3匹 二级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（haier） 3匹变频冷暖自清洁立柜式圆柱空调柜机家用空调二级能效 3匹  KFR-72LW/12MAP22AU1,,3匹
16283308261,海尔（Haier） 2匹柜机空调变频立柜式圆柱式空调金色手机控制自清洁 2级能效,海尔上海华克斯专卖店,8999.0,6499.0,8,100,8,0,0,制冷效果好,海尔（Haier） 海尔（Haier） 2匹柜机空调变频立柜式圆柱式空调金色手机控制自清洁 2级能效 16283308261 海尔上海华克斯专卖店 69.0kg 变频 冷暖空调 圆柱式空调，高能效空调，智能空调，变频空调，静音空调，自动清洁 其他 2匹 一级能效 20-30㎡ 立柜式空调,海尔,变频,海尔（Haier） 2匹柜机空调变频立柜式圆柱式空调金色手机控制自清洁 2级能效,,2匹
14536312235,海尔（Haier） 2匹/3匹 天樽系列变频冷暖空调 自清洁 智能PMV 柜机 3匹 SKFR-72LW/11WDA22A,海尔蓝宝专卖店,15999.0,8999.0,10,100,10,0,0,,海尔（Haier） 海尔（Haier） 2匹/3匹 天樽系列变频冷暖空调 自清洁 智能PMV 柜机 3匹 SKFR-72LW/11WDA22A 14536312235 海尔蓝宝专卖店 47.0kg 变频 冷暖空调 智能空调 白色 2匹 二级能效 20-30㎡ 立柜式空调,海尔,变频,海尔（Haier） 2匹/3匹 天樽系列变频冷暖空调 自清洁 智能PMV 柜机 3匹 SKFR-72LW/11WDA22A,,2匹
13679310389,海尔出品统帅 KFR-72LW/10PAQ12TU1 3匹立柜式圆柱空调静音节能 香槟色,海尔腾妙专卖店,6699.0,5899.0,6,100,6,0,0,,海尔（Haier） 海尔出品统帅 KFR-72LW/10PAQ12TU1 3匹立柜式圆柱空调静音节能 香槟色 13679310389 海尔腾妙专卖店 78.0kg 定频 冷暖空调 金色 3匹 二级能效 30-40㎡ 立柜式空调,海尔,定频,海尔出品统帅 KFR-72LW/10PAQ12TU1 3匹立柜式圆柱空调静音节能 香槟色,,3匹
12356719528,海尔（Haier） 海尔出品统帅  2匹变频智能立式空调柜机静音 PAQ23AU1 2匹 白色,海尔泛舟空调专卖店,7799.0,5599.0,5,100,5,0,0,安装速度 制冷效果好 声音小 服务很好 外机噪音小,海尔（Haier） 海尔（Haier） 海尔出品统帅  2匹变频智能立式空调柜机静音 PAQ23AU1 2匹 白色 12356719528 海尔泛舟空调专卖店 80.0kg 变频 智能空调，变频空调，全直流变频 冷暖空调 2匹 三级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） 海尔出品统帅  2匹变频智能立式空调柜机静音 PAQ23AU1 2匹 白色,,2匹
11608208378,海尔（Haier） KFRd-120LW/50BBC22 5匹空调变频节能静音商用柜机,海尔驰郑专卖店,13799.0,12580.0,20,96,20,0,1,空调质量好 服务很好 安装速度 送货快 制冷制热快 制冷效果好 制冷比较快 制冷速度快 变频省电,海尔（Haier） 海尔（Haier） KFRd-120LW/50BBC22 5匹空调变频节能静音商用柜机 11608208378 海尔驰郑专卖店 61.0kg 变频 冷暖空调 变频空调 白色 5匹及以上 二级能效 40㎡以上 立柜式空调,海尔,变频,海尔（Haier） KFRd-120LW/50BBC22 5匹空调变频节能静音商用柜机,,5匹及以上
10926128251,海尔（Haier）3匹变频自清洁柜机空调KFR-72LW/07DBC21AU1,海尔驰郑专卖店,9999.0,9499.0,20,100,20,0,0,制冷效果好 制冷速度快 变频省电 空调质量好 制冷制热快 声音小 安装速度 外机噪音小 服务很好 机器漂亮,海尔（Haier） 海尔（Haier）3匹变频自清洁柜机空调KFR-72LW/07DBC21AU1 10926128251 海尔驰郑专卖店 53.0kg 变频 冷暖空调 变频空调 白色 3匹 一级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier）3匹变频自清洁柜机空调KFR-72LW/07DBC21AU1,,3匹
12610220909,匹智能空调大2匹立柜式圆柱家用柜机空调节能KFR-50LW/1012U1 金色,海尔泛舟空调专卖店,6499.0,5499.0,20,100,20,0,0,空调质量好 送货快 制冷效果好,海尔（Haier） 匹智能空调大2匹立柜式圆柱家用柜机空调节能KFR-50LW/1012U1 金色 12610220909 海尔泛舟空调专卖店 43.0kg 定频 冷暖空调 其他 2匹 二级能效 30-40㎡ 立柜式空调,海尔,定频,匹智能空调大2匹立柜式圆柱家用柜机空调节能KFR-50LW/1012U1 金色,,2匹
12877666550,海尔（Haier） 海尔出品统帅冷暖3匹立式柜机二级能耗家用定频空调统帅,海尔和力专卖店,5599.0,5599.0,20,96,20,1,0,,海尔（Haier） 海尔（Haier） 海尔出品统帅冷暖3匹立式柜机二级能耗家用定频空调统帅 12877666550 海尔和力专卖店 41.0kg 定频 冷暖空调 白色 3匹 二级能效 30-40㎡ 立柜式空调,海尔,定频,海尔（Haier） 海尔出品统帅冷暖3匹立式柜机二级能耗家用定频空调统帅,,3匹
10926298657,海尔（Haier） KFRd-125LW/51BBC13 5匹柜式节能商用空调远距离送风,海尔驰郑专卖店,9999.0,8499.0,90,98,90,0,2,空调质量好 服务很好 安装速度 送货快 制冷制热快 制冷效果好 制冷比较快 制冷速度快 制热效果好 机器漂亮,海尔（Haier） 海尔（Haier） KFRd-125LW/51BBC13 5匹柜式节能商用空调远距离送风 10926298657 海尔驰郑专卖店 100.0kg 定频 冷暖空调 静音空调 白色 5匹及以上 三级能效 40㎡以上 立柜式空调,海尔,定频,海尔（Haier） KFRd-125LW/51BBC13 5匹柜式节能商用空调远距离送风,,5匹及以上
18851088780,海尔（Haier） KFR-50LW/03YBA23A  2匹无氟变频两匹冷暖立柜式空调,海尔广东海迅专卖店,5999.0,5599.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-50LW/03YBA23A  2匹无氟变频两匹冷暖立柜式空调 18851088780 海尔广东海迅专卖店 38.0kg 变频 冷暖空调 变频空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,海尔,变频,海尔（Haier） KFR-50LW/03YBA23A  2匹无氟变频两匹冷暖立柜式空调,,2匹
19038568291,海尔（Haier） 3匹无氟变频柜式空调柜机 3匹 KFR-72LW/08EAC23AU1,海尔空调湖北京鸿泰专卖店,8999.0,7999.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） 3匹无氟变频柜式空调柜机 3匹 KFR-72LW/08EAC23AU1 19038568291 海尔空调湖北京鸿泰专卖店 39.0kg 变频 冷暖空调 智能空调，变频空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） 3匹无氟变频柜式空调柜机 3匹 KFR-72LW/08EAC23AU1,,3匹
18579367251,海尔(Haier)空调2匹立柜式空调柜机二级能效KFR-50LW/10UBC12U1圆柱式,海尔空调旗舰店,5299.0,5299.0,0,100,0,0,0,,海尔（Haier） 海尔(Haier)空调2匹立柜式空调柜机二级能效KFR-50LW/10UBC12U1圆柱式 18579367251 海尔空调旗舰店 33.0kg 中国大陆 定频 圆柱式空调，高能效空调，智能空调，静音空调，自动清洁 冷暖空调 2匹 二级能效 30-40㎡ 立柜式空调,海尔,定频,海尔(Haier)空调2匹立柜式空调柜机二级能效KFR-50LW/10UBC12U1圆柱式,,2匹
18579821321,海尔(Haier)空调3匹立柜式空调柜机二级能效KFR-72LW/10UBC12U1圆柱式,海尔空调旗舰店,5999.0,5999.0,0,100,0,0,0,,海尔（Haier） 海尔(Haier)空调3匹立柜式空调柜机二级能效KFR-72LW/10UBC12U1圆柱式 18579821321 海尔空调旗舰店 34.0kg 中国大陆 0101720e 定频 圆柱式空调，高能效空调，智能空调，静音空调，自动清洁 冷暖空调 3匹 二级能效 30-40㎡ 立柜式空调,海尔,定频,海尔(Haier)空调3匹立柜式空调柜机二级能效KFR-72LW/10UBC12U1圆柱式,,3匹
18711648779,海尔(Haier) (茉莉白) 帝樽2匹立柜式单冷家用空调 KF-50LW/03GCA13 白色,海尔蓝海远航专卖店,5399.0,4899.0,0,100,0,0,0,,海尔（haier） 海尔(Haier) (茉莉白) 帝樽2匹立柜式单冷家用空调 KF-50LW/03GCA13 白色 18711648779 海尔蓝海远航专卖店 88.0kg 中国大陆 定频 冷暖空调 圆柱式空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,海尔,定频,海尔(Haier) (茉莉白) 帝樽2匹立柜式单冷家用空调 KF-50LW/03GCA13 白色,,2匹
18655593794,海尔(Haier)空调3匹立柜式空调柜机KFR-72LW/09YBA13冷暖空调,海尔空调旗舰店,5399.0,5399.0,0,100,0,0,0,,海尔（Haier） 海尔(Haier)空调3匹立柜式空调柜机KFR-72LW/09YBA13冷暖空调 18655593794 海尔空调旗舰店 41.0kg 中国大陆 0101712D 定频 高能效空调，静音空调，自动清洁 冷暖空调 3匹 三级能效 30-40㎡ 立柜式空调,海尔,定频,海尔(Haier)空调3匹立柜式空调柜机KFR-72LW/09YBA13冷暖空调,,3匹
18662398139,海尔（Haier）2匹变频云智能冷暖圆柱空调 KFR-50LW/06BAA21AU1,海尔蓝海远航专卖店,12999.0,10999.0,0,100,0,0,0,,海尔（haier） 海尔（Haier）2匹变频云智能冷暖圆柱空调 KFR-50LW/06BAA21AU1 18662398139 海尔蓝海远航专卖店 80.0kg 中国大陆 变频 圆柱式空调 冷暖空调 2匹 一级能效 20-30㎡ 立柜式空调,海尔,变频,海尔（Haier）2匹变频云智能冷暖圆柱空调 KFR-50LW/06BAA21AU1,,2匹
18672361144,海尔(Haier)3匹自清洁圆柱柜机变频空调 KFR-72LW/12CAA22AU1,海尔蓝海远航专卖店,8999.0,8599.0,0,100,0,0,0,,海尔（haier） 海尔(Haier)3匹自清洁圆柱柜机变频空调 KFR-72LW/12CAA22AU1 18672361144 海尔蓝海远航专卖店 85.0kg 中国大陆 变频 圆柱式空调 冷暖空调 3匹 二级能效 30-40㎡ 立柜式空调,海尔,变频,海尔(Haier)3匹自清洁圆柱柜机变频空调 KFR-72LW/12CAA22AU1,,3匹
18670989369,海尔（haier）智能变频冷暖3匹圆柱柜机空调 KFR-72LW/08GDD23A,海尔蓝海远航专卖店,7999.0,7599.0,0,100,0,0,0,,海尔（haier） 海尔（haier）智能变频冷暖3匹圆柱柜机空调 KFR-72LW/08GDD23A 18670989369 海尔蓝海远航专卖店 85.0kg 中国大陆 变频 圆柱式空调 冷暖空调 3匹 三级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（haier）智能变频冷暖3匹圆柱柜机空调 KFR-72LW/08GDD23A,,3匹
19207041337,海尔（Haier） KFR-50LW/16UCP22AU1 二级无氟变频圆柱式冷暖空调,海尔福建晟翰专卖店,6899.0,6599.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-50LW/16UCP22AU1 二级无氟变频圆柱式冷暖空调 19207041337 海尔福建晟翰专卖店 70.0kg 中国大陆 KFR-50LW/16UCP22AU1 变频 圆柱式空调，高能效空调，智能空调，变频空调，静音空调 冷暖空调 2匹 二级能效 20-30㎡ 立柜式空调,海尔,变频,海尔（Haier） KFR-50LW/16UCP22AU1 二级无氟变频圆柱式冷暖空调,,2匹
19027363308,海尔（Haier） SKFR-72LW/11WDC23A 天樽3匹无氟变频立式空调柜机,海尔夫乔专卖店,7999.0,7999.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） SKFR-72LW/11WDC23A 天樽3匹无氟变频立式空调柜机 19027363308 海尔夫乔专卖店 89.0kg 变频 冷暖空调 3匹 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） SKFR-72LW/11WDC23A 天樽3匹无氟变频立式空调柜机,,3匹
19028300159,海尔（Haier） KFR-72LW/09FBA21AU1家用智能3匹变频柜式空调冷暖,海尔夫乔专卖店,10699.0,10599.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-72LW/09FBA21AU1家用智能3匹变频柜式空调冷暖 19028300159 海尔夫乔专卖店 92.0kg 变频 冷暖空调 3匹 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） KFR-72LW/09FBA21AU1家用智能3匹变频柜式空调冷暖,,3匹
19029666631,海尔（Haier） KFR-50LW/09FBA21AU1 2匹智能变频冷暖立柜式空调,海尔夫乔专卖店,9299.0,9299.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-50LW/09FBA21AU1 2匹智能变频冷暖立柜式空调 19029666631 海尔夫乔专卖店 75.0kg 变频 冷暖空调 2匹 20-30㎡ 立柜式空调,海尔,变频,海尔（Haier） KFR-50LW/09FBA21AU1 2匹智能变频冷暖立柜式空调,,2匹
19071826985,海尔（Haier） 3匹变频带wifi智能柜机空调KFR-72LW/12CAA22AU1,海尔空调湖北京鸿泰专卖店,10999.0,8899.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier）KFR-72LW/12CAA22AU1 19071826985 海尔空调湖北京鸿泰专卖店 50.0kg 变频 冷暖空调 圆柱式空调，高能效空调，智能空调，变频空调，静音空调 白色 3匹 二级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier）KFR-72LW/12CAA22AU1,,3匹
19076587789,海尔（Haier） KFR-72LW/06BAA21AU1 3匹变频一级能效冷暖圆柱空调,海尔重庆凡宇专卖店,12499.0,11499.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-72LW/06BAA21AU1 3匹变频一级能效冷暖圆柱空调 19076587789 海尔重庆凡宇专卖店 49.0kg 中国大陆 变频 冷暖空调 圆柱式空调，高能效空调，智能空调，变频空调，静音空调，全直流变频，自动清洁 金色 3匹 一级能效 40㎡以上 立柜式空调,海尔,变频,海尔（Haier） KFR-72LW/06BAA21AU1 3匹变频一级能效冷暖圆柱空调,,3匹
19077429952,海尔（Haier） 天樽变频柜机空调自清洁3匹 SKFR-72LW/10WAC21AU1,海尔空调湖北京鸿泰专卖店,16999.0,10999.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） 天樽变频柜机空调自清洁3匹 SKFR-72LW/10WAC21AU1 19077429952 海尔空调湖北京鸿泰专卖店 40.0kg 变频 冷暖空调 0元安装，圆柱式空调，高能效空调，智能空调，变频空调，静音空调，自动清洁 金色 3匹 一级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） 天樽变频柜机空调自清洁3匹 SKFR-72LW/10WAC21AU1,,3匹
19084027075,海尔（Haier）3匹变频圆柱式空调VIFI控制KFR-72LW/09EAB22AU1 香槟金,海尔赤峰利通专卖店,8299.0,8299.0,0,100,0,0,0,,海尔 海尔（Haier）3匹变频圆柱式空调VIFI控制KFR-72LW/09EAB22AU1 香槟金 19084027075 海尔赤峰利通专卖店 40.0kg 中国大陆 变频 冷暖空调 其他 3匹 二级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier）3匹变频圆柱式空调VIFI控制KFR-72LW/09EAB22AU1 香槟金,,3匹
19088952562,海尔（Haier） KFR-50LW/10UBC12U1 2匹智能立式圆柱家用柜机空调,海尔福建晟翰专卖店,5699.0,5399.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-50LW/10UBC12U1 2匹智能立式圆柱家用柜机空调 19088952562 海尔福建晟翰专卖店 51.0kg 中国大陆 KFR-50LW/10UBC12U1 定频 圆柱式空调，高能效空调，智能空调，静音空调 冷暖空调 2匹 二级能效 20-30㎡ 立柜式空调,海尔,定频,海尔（Haier） KFR-50LW/10UBC12U1 2匹智能立式圆柱家用柜机空调,,2匹
19116528974,海尔（Haier） KF-72LW/03GCA13 3P匹单冷 圆柱形柜机帝尊落地式空调 茉莉白,海尔广东越城专卖店,6499.0,5489.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KF-72LW/03GCA13 3P匹单冷 圆柱形柜机帝尊落地式空调 茉莉白 19116528974 海尔广东越城专卖店 35.0kg 定频 单冷空调 3匹 三级能效 30-40㎡ 立柜式空调,海尔,定频,海尔（Haier） KF-72LW/03GCA13 3P匹单冷 圆柱形柜机帝尊落地式空调 茉莉白,,3匹
19132489658,海尔（Haier） 定频柜机空调KFR-72LW/10UBC12U1,海尔空调湖北京鸿泰专卖店,6999.0,5999.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） 定频柜机空调KFR-72LW/10UBC12U1 19132489658 海尔空调湖北京鸿泰专卖店 50.0kg 定频 智能空调 冷暖空调 3匹 二级能效 20-30㎡ 立柜式空调,海尔,定频,海尔（Haier） 定频柜机空调KFR-72LW/10UBC12U1,,3匹
19133849479,海尔（Haier） 3匹变频空调 自清洁空调柜机KFR-72LW/09UCP22AU1,海尔空调湖北京鸿泰专卖店,8399.0,6999.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） 3匹变频空调 自清洁空调柜机KFR-72LW/09UCP22AU1 19133849479 海尔空调湖北京鸿泰专卖店 50.0kg 变频 圆柱式空调，变频空调，自动清洁 冷暖空调 3匹 二级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） 3匹变频空调 自清洁空调柜机KFR-72LW/09UCP22AU1,,3匹
19150899939,海尔（Haier） 3匹立式空调圆柱空调柜机 定频柜机空调KFR-72LW/10UBC1,海尔广东宏创盛专卖店,6299.0,6299.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） 3匹立式空调圆柱空调柜机 定频柜机空调KFR-72LW/10UBC1 19150899939 海尔广东宏创盛专卖店 3.4kg 定频 0元安装，圆柱式空调，智能空调，可移动 冷暖空调 3匹 30-40㎡，40㎡以上 立柜式空调,海尔,定频,海尔（Haier） 3匹立式空调圆柱空调柜机 定频柜机空调KFR-72LW/10UBC1,,3匹
19153972422,海尔（Haier） KFR-50LW/06ZAC13 2匹定频冷暖空调柜机,海尔夫乔专卖店,4399.0,3999.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-50LW/06ZAC13 2匹定频冷暖空调柜机 19153972422 海尔夫乔专卖店 100.0kg 定频 冷暖空调 2匹 三级能效 20-30㎡ 立柜式空调,海尔,定频,海尔（Haier） KFR-50LW/06ZAC13 2匹定频冷暖空调柜机,,2匹
19162954853,海尔（Haier） KFR-72LW/03JAA23A 3P匹立柜式智能变频家用空调柜机,海尔夫乔专卖店,7099.0,6399.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-72LW/03JAA23A 3P匹立柜式智能变频家用空调柜机 19162954853 海尔夫乔专卖店 112.0kg 变频 变频空调 冷暖空调 3匹 三级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） KFR-72LW/03JAA23A 3P匹立柜式智能变频家用空调柜机,,3匹
19291504532,海尔（Haier） SKFR-50LW/11WDA23AU1 2匹变频智能天樽立柜式空调,海尔夫乔专卖店,6999.0,6599.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） SKFR-50LW/11WDA23AU1 2匹变频智能天樽立柜式空调 19291504532 海尔夫乔专卖店 97.0kg 变频 冷暖空调 2匹 三级能效 20-30㎡ 立柜式空调,海尔,变频,海尔（Haier） SKFR-50LW/11WDA23AU1 2匹变频智能天樽立柜式空调,,2匹
19411115441,海尔（Haier）  KFR-50LW/08GDB23A 2匹 立柜式变频冷暖空调,海尔安徽展城专卖店,6499.0,6399.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier）  KFR-50LW/08GDB23A 2匹 立柜式变频冷暖空调 19411115441 海尔安徽展城专卖店 70.0kg 变频 冷暖空调 2匹 20-30㎡ 立柜式空调,海尔,变频,海尔（Haier）  KFR-50LW/08GDB23A 2匹 立柜式变频冷暖空调,,2匹
19426231305,海尔（Haier） 海尔家用空调KFR-72LW/10CBB13套机定频白,海尔安徽展城专卖店,7099.0,5999.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） 海尔家用空调KFR-72LW/10CBB13套机定频白 19426231305 海尔安徽展城专卖店 101.0kg 定频 冷暖空调 3匹 30-40㎡ 立柜式空调,海尔,定频,海尔（Haier） 海尔家用空调KFR-72LW/10CBB13套机定频白,,3匹
19428154475,海尔（Haier） 海尔家用空调KFR-72LW/08GDD23A(茉莉白)套机变频白色,海尔安徽展城专卖店,13999.0,12999.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） 海尔家用空调KFR-72LW/08GDD23A(茉莉白)套机变频白色 19428154475 海尔安徽展城专卖店 85.0kg 变频 冷暖空调 3匹 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） 海尔家用空调KFR-72LW/08GDD23A(茉莉白)套机变频白色,,3匹
19486221500,海尔（Haier） KFR-72LW/11WDC23A 天樽3匹无氟变频柜式空调 白色,海尔山东双龙海专卖店,7899.0,7599.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KFR-72LW/11WDC23A 天樽3匹无氟变频柜式空调 白色 19486221500 海尔山东双龙海专卖店 89.0kg 变频 冷暖空调 3匹 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier） KFR-72LW/11WDC23A 天樽3匹无氟变频柜式空调 白色,,3匹
18843157091,海尔（Haier） KF-72LW/71CAJ13商用单冷3匹定频3级能效基站柜机空调,海尔广东海迅专卖店,5999.0,5699.0,0,100,0,0,0,,海尔（Haier） 海尔（Haier） KF-72LW/71CAJ13商用单冷3匹定频3级能效基站柜机空调 18843157091 海尔广东海迅专卖店 46.0kg 定频 单冷空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,海尔,定频,海尔（Haier） KF-72LW/71CAJ13商用单冷3匹定频3级能效基站柜机空调,,3匹
18671761350,海尔（Haier）静音冷暖变频 圆柱立柜式空调 KFR-72LW/09FBA21AU1,海尔蓝海远航专卖店,10999.0,9999.0,0,100,0,0,0,,海尔（haier） 海尔（Haier）静音冷暖变频 圆柱立柜式空调 KFR-72LW/09FBA21AU1 18671761350 海尔蓝海远航专卖店 95.0kg 中国大陆 变频 圆柱式空调 冷暖空调 3匹 一级能效 30-40㎡ 立柜式空调,海尔,变频,海尔（Haier）静音冷暖变频 圆柱立柜式空调 KFR-72LW/09FBA21AU1,,3匹
